complaint_count,severity_avg,season_flag,source_weight,recency_weight,trend_score,adulterant_count,risk_score
18,1.3241848636305917,0,0.3766282020381177,2.7361998274201684,0.9829506702900963,2,92.61204111633779
3,2.391236831608772,0,0.6806452355981795,2.6612322007683713,0.46781983790740345,3,77.8643285701195
28,4.402326916376968,1,0.41228007373105047,1.3350221968630946,-0.522619937397965,5,88.97427525176937
7,4.526548531081401,1,0.6258290061389884,2.697678700570329,-0.9897096584905705,3,85.84156098354482
30,4.6348052370774715,0,0.8725769168833435,2.580335444894355,0.014935467521672408,2,100.0
34,3.5360228123984454,0,0.8730755943498891,0.8211217952329783,-0.4333141034688368,2,86.78927033859595
32,4.360486010964875,0,0.7428353251937636,2.8300702637750437,-0.7949805440186415,4,100.0
27,1.6655103477290893,0,0.34714542102814017,1.9554261504406831,-0.30823388609408653,2,97.617350941889
18,4.486147224609505,0,0.8247562822200472,0.8252156003265799,0.5165263918580452,5,99.7111579837621
11,3.7331815064260208,1,0.4112567982937295,1.6713485419214609,0.8886072699156597,3,70.54586653198747
15,4.1792381949997175,1,0.45453872895213226,0.7059526140396067,0.3609986041494262,6,83.17710653361308
16,4.4294403683699946,1,0.578316078573956,1.1855380058716751,0.9679552959196565,1,75.09229034722775
15,3.9833480481238572,0,0.32179385801915794,2.129167063439713,-0.2629473125524777,4,94.45470512906483
29,4.106387411166967,1,0.8913482596818214,2.4025599773574973,0.2524406432628308,4,100.0
24,4.683391391262747,0,0.429821212273658,1.6552432269141515,-0.9975363296671482,1,91.39651962127651
22,3.327885607657595,0,0.7131847572199357,1.5831168724291391,0.9687028148058079,1,100.0
21,1.2897875511782355,0,0.6359571843019864,2.000051370298259,-0.41667484258139353,5,67.00577316515702
8,3.8971412325056476,0,0.37345112489272236,1.1051125396563186,0.9733251865342929,6,80.1986565235435
28,3.809859882176416,1,0.8430633150550693,2.853093760580966,-0.855167455707317,1,100.0
2,4.909865545259143,1,0.782625478396086,2.501466747772707,-0.5996995115103798,4,83.31196217022308
11,1.4968798669122374,1,0.32211030137794944,2.8405306156092247,-0.8960574326970552,1,78.50933336670577
7,3.6432804731970028,1,0.7182331038423511,2.459581383547155,-0.038192337102030294,1,58.65393499410573
14,1.3265199281223583,0,0.7152950538171251,2.125735464683635,-0.04144214284742542,3,54.33480677102008
8,4.487331115892484,0,0.7610954428506133,1.7454892911328475,0.11072710187526247,2,64.02498926174275
22,2.3292585014204357,0,0.9823552135027482,2.1258142158673423,-0.6009150981417097,3,84.53903085180121
31,2.663629464587763,0,0.5978453341136527,1.3648374813674073,-0.2579224740307946,4,100.0
32,3.352233512360317,1,0.8076803622905955,1.7166723535617572,0.7468464761633211,2,100.0
12,2.535388607471185,0,0.7420921540647644,2.3327825560382025,-0.7368646297454804,4,69.00478079721854
14,4.885580376166558,0,0.5891218222533878,0.6728319654665487,-0.12566922236634692,6,99.72197264084068
6,3.6084929821217515,0,0.9785886256347012,1.1453335817528187,0.3134733290825844,1,80.94872345082142
12,1.5234946428733993,0,0.6176526789685475,1.09012615836616,-0.8530065053399747,6,51.65532622641024
1,2.797735340854951,0,0.7320014906228209,2.2669430422136143,-0.6659161841981003,4,44.72826319414059
12,2.8985235029992555,1,0.7937699158785425,1.6159216162814638,0.7284323553483378,6,92.80737805510877
20,1.2067873489661078,1,0.38547693980701875,1.6304975707085883,0.8677500350558098,5,96.85019135353383
14,3.7528314634663817,1,0.9906410860711927,2.912796741090114,-0.9901200381311808,2,69.90704732702585
31,2.016898319589973,1,0.6421926061798441,2.1671606438652606,-0.7206974904873742,6,100.0
16,4.759279167707367,0,0.7714027033274421,2.924780115268176,-0.8121985684211632,5,88.5159536721881
34,3.646529401484587,0,0.9612299536318163,2.2081200707241146,-0.005650471983145389,1,88.22774163858797
8,4.458435343820147,1,0.3212709417877858,2.8273717387674444,0.37905350206312227,1,88.28820124129682
5,3.3087409468469926,0,0.41150121166996356,2.0123848067263523,-0.363776892763761,1,46.915351327336474
25,4.483013801349037,0,0.3633371867009355,1.2217139888265953,-0.7817807364685005,2,90.4146634919729
6,4.605502598353777,0,0.5220370017357789,2.6722515638514275,-0.24865549623654704,6,77.19758013930985
7,1.0230346419924863,1,0.5565230744099785,1.4904317290231384,0.39093441337972434,4,55.285549250247776
35,1.909078509052606,1,0.7109431953908056,0.921110962856799,0.2851519378943792,2,91.77113291592715
3,3.1694546599189533,0,0.6633572495953526,1.6979546940743275,-0.9487158683871286,2,42.58879145088843
15,3.134410186907514,1,0.8354182830794898,2.532464346790234,0.4362461524529888,3,97.80277396231499
23,2.7234483661521334,0,0.9286213842649909,1.1087057414407482,0.8540690895926133,4,100.0
14,2.9434870367453025,0,0.49941103137334597,1.2682249123157163,0.6060517956653269,3,90.99067853631999
16,1.3585053566197685,0,0.5799336447629093,2.941813096656447,0.6463480311913206,6,79.78452254964331
13,1.738340518148132,0,0.855385080703486,0.9630711163685242,0.8355049783427546,4,80.25408817097856
7,4.262994574017124,0,0.3303887729983734,2.082878438985056,0.902806684413314,6,82.82634785480093
26,1.8481793596329066,1,0.42234140997916403,1.4019312977764995,0.8117822095755207,1,77.05138498877199
27,4.122102060975447,0,0.8123706473099441,2.627935652131927,0.34284933906122883,1,100.0
5,1.6720568309794537,0,0.9084817372557368,1.6822299140829553,0.07071620368532172,6,75.25629144526599
15,1.9209846737114797,0,0.6826881888998491,1.0798677402899386,-0.21818800818897066,5,61.04067863710777
35,3.3881876675827667,0,0.5830231376730044,1.5704990373140368,0.43519553131635247,1,100.0
24,1.513577157816501,0,0.7222535871493605,1.343067831888551,0.8110495846593477,5,94.69386610996297
6,2.4199852233277492,1,0.6096869555364686,2.579657783128555,0.33920523226792376,4,83.76665207770715
8,4.5203163502458334,0,0.7760923517724159,1.0770729728850301,-0.0862827102392627,6,78.63661103046903
17,4.981921962817028,0,0.6256439285986026,0.650355856501963,0.12459363175581961,4,97.68961243577695
13,3.5398401823641326,0,0.41933455672174225,1.5236946325130099,-0.15462177320762094,4,83.24319299324812
23,2.5972636632372326,0,0.31401844914807714,2.3429505625181077,0.5371996095770168,1,72.56737900267653
30,3.0838319090881687,0,0.4799330865024559,2.4697549707306625,0.7293723840670805,5,100.0
2,2.523638102043949,0,0.9558704761217438,1.8845056017809407,-0.3889513786839529,4,57.73837707977061
26,3.402377333442469,0,0.4132349479464767,2.4656898918927364,0.14917476463553325,4,100.0
18,3.5118002110905433,0,0.6727368347915983,2.303555168321829,-0.7174439014489884,4,68.32376755498512
15,2.611920715060646,0,0.40765380476762175,1.0590360862407782,0.9146457757891744,2,60.75702586706547
33,4.691028762053577,1,0.7243770564256842,2.4120245022574887,-0.6503227454791749,3,100.0
6,1.5854959686489964,0,0.3852333377876923,1.6955850576201807,0.012215109693501702,4,65.26549519254523
6,1.0013300244819576,1,0.7337115684284807,2.1255027309953833,-0.6959502937427038,3,71.43937658705819
19,1.7671298223674423,0,0.34071465685383306,2.9871657929244178,-0.8844388780072667,1,69.50169059898441
9,4.130784162976597,0,0.4244364714958737,2.2290451389232984,0.23610334857437199,4,74.95402398045874
17,1.930582154250724,0,0.5143775345506282,2.0597395907290963,0.05408292782330326,2,84.70547883535221
35,2.4710374035091585,0,0.6371443925744036,0.942217862859636,-0.22584247932873835,5,100.0
2,1.5352149451179549,0,0.3134345937761397,1.1495330218625854,0.52057964624427,2,66.15710664613584
21,4.3372134638190705,0,0.4391993944427071,0.6615416996102154,-0.9147335814259345,1,71.34674688502744
11,2.8175093382398435,1,0.4862134946037665,0.8730944448754403,-0.7456004746251008,2,75.49925037521064
35,2.5035531405830773,1,0.901695662152862,1.4809843038211863,0.9124443812978966,1,95.92603788088759
17,3.634768584829774,0,0.7816942942605795,1.5940078101384798,-0.49065875590789765,2,92.17922746373162
34,2.545395639393262,0,0.7456687775170451,2.0348339619001545,-0.8666959188786201,5,90.89758853554677
5,3.9497350748859423,1,0.6102911612105327,0.6195770509852636,-0.9239563035250902,3,74.85823116212515
11,4.882999830682681,0,0.76295942774929,0.9629889196686698,-0.6517813293318313,5,89.2003138888296
30,4.322137825619359,0,0.4855324998275028,0.552362402577282,-0.8356566650471453,4,100.0
25,4.90396339839517,0,0.30729938957818215,1.1385337117130487,-0.4785734001601669,1,76.75085403023397
25,3.1212085329966333,0,0.5255508524112398,0.8130839260820678,-0.051327780187572225,2,88.27238064669
16,4.24707915236055,0,0.4096469058816658,0.6093390646999237,-0.7783840756403859,2,73.33982665036964
9,2.4886680953500533,1,0.6850643583207092,1.4716319965746176,-0.672632397069397,4,76.4644050106924
21,2.1436271569566405,0,0.9154880619984866,1.1460790507295453,0.08803315836550318,5,95.13037811916266
8,3.99276762391599,0,0.4264162187227106,0.6346455174950654,-0.35988033495803307,6,58.899438855737074
15,1.3674835508401788,0,0.44945795641747033,1.7646317323795726,0.6814060560224,5,77.56111314904284
33,3.03344218766512,0,0.6955153950013113,2.2222132551252267,0.7466458317216154,1,100.0
16,4.2470088674628395,0,0.8085232005791034,2.9795248783734087,-0.8016438008255682,2,92.96080990664206
25,3.220339797209145,0,0.7304847682387926,2.219710274699788,-0.24948019111466735,1,94.19376533151919
12,3.9829351309249286,0,0.9706514360835661,1.4198518782552112,-0.3461367673238418,3,74.66490644506621
6,4.506603047312803,0,0.38729983983797334,1.4634397076184045,0.28673035982356865,2,83.5070742693509
21,1.0075195340996426,0,0.3022527845229951,2.048973343649602,-0.2890139791172852,1,77.11310747506869
17,3.352809067793562,1,0.6570767987491777,2.3085119140307158,-0.7917252841594251,2,81.27584095583904
24,3.705871748905449,0,0.7215019508367366,0.5573320281701051,-0.355783991541629,6,83.9006494451677
22,3.781662593312213,0,0.8494278839780272,2.269202336852289,0.5772299293448129,3,99.82948861476302
33,1.354401718718469,1,0.3437795588281579,2.5034172895487976,0.5331770479432867,1,100.0
33,2.684992213176288,1,0.6473164688792536,0.945631167261604,0.3718225420997274,6,100.0
10,2.3380451549677286,1,0.31693423472394866,2.579242609189434,-0.4538583800543752,1,61.380732641009786
19,2.037187035463095,1,0.9109111753392212,2.604833916979522,-0.6277971643074454,1,90.97811643777594
6,3.5246825838268254,0,0.9327393311822623,2.7734754800209904,0.5604261268602047,4,74.94263814773852
31,4.690492232351159,0,0.9696302347584205,0.672395040891053,-0.8858905576974914,6,100.0
28,4.148506410406416,1,0.4903648082900417,2.3984956560449096,-0.10052031509892001,5,100.0
9,2.9502847746935372,0,0.33255041050804585,2.0492486004985393,0.12398569493361355,5,78.1853287033638
6,4.59933338274909,0,0.8127141122866628,1.8708014593160605,-0.7440235829328272,5,56.20559659607709
26,2.6751732762966456,0,0.646136791906565,2.9488771009543924,-0.7100698552403659,2,97.26606654319298
25,4.7881439509548915,0,0.5446544604607731,0.7852394622198334,-0.6975063425301309,4,78.72153635678097
7,3.73501642230817,1,0.6663736379620564,0.7869221796730437,0.7202793866988699,2,63.40045576733152
34,1.326901382987113,0,0.8928431096619918,1.5715763674261893,-0.7180807449564615,6,84.74638911202292
2,1.390250040957199,0,0.7556814270056679,1.8635796735172636,-0.8754537882362288,6,38.067049760169596
21,1.6588254137291836,1,0.8297260539820446,1.7984646487598432,-0.5902374516985749,5,87.78168123491243
28,2.0219733786224188,0,0.6921275808624383,2.376823767498368,0.11596147756527975,2,77.85562462561673
33,2.562913462454453,0,0.3738315899696414,2.1419502618107353,0.644206321200451,2,91.40344246677981
5,4.857906615603246,0,0.430706307041129,0.7350902610856659,-0.2866580517164705,1,69.31965042948151
9,2.5838818906498195,0,0.6641333662760881,1.6190073508005425,0.1156403838584028,2,64.54632691516417
16,4.428717027995011,0,0.9280304386752332,0.9221355166942153,0.01410220773088211,4,93.49472061449407
32,3.6171702092998474,1,0.5192133963720976,2.4964831809568784,0.9355117542067777,3,100.0
12,3.9589213283421625,0,0.9769886306814193,1.5444024481877492,0.9682206380729956,5,97.77904228164478
27,3.7474439907001162,0,0.6691797354858734,2.2983840559228965,0.7805161060356043,6,100.0
35,1.7496477763903289,0,0.8733444597031592,1.8519843874638608,0.42048559724662304,4,90.85692323920472
9,2.431193061301767,0,0.8734785734100228,2.699554784879238,0.05086982509138571,5,87.01311097056703
26,1.4025499140941333,0,0.5940831094934074,2.763399685694676,0.47934260145352736,2,71.73897914829149
22,3.9522764933540686,0,0.6299010171787152,2.9477623450378863,0.2682842765914737,4,100.0
2,2.2596783544518706,0,0.348748803713684,0.9372035929398985,0.7114745178115727,4,67.61089078735715
3,3.776602294039324,0,0.45087090815393227,1.4009445498258688,-0.8629891867460409,1,66.68560159510201
14,4.614431377387181,1,0.8362453435747117,2.4711183581332468,0.3299698069519905,2,82.33114153163898
23,1.67632428142397,0,0.6129388806644978,1.6508956780048156,0.72912721904534,6,81.92967099395084
19,4.907201314042638,1,0.5957838998183612,0.6050616879285132,0.4798082415338607,2,96.07583134753983
19,4.891105291568343,0,0.8277733325177488,2.5122669421035964,-0.963986888799091,6,78.96237075127118
19,4.491015358264512,0,0.792580184222557,1.8517461916122757,-0.8069310596091184,6,76.89350945218338
25,4.298139232348129,0,0.5080664653960321,1.2497977787674617,0.4863863974632068,4,100.0
28,4.409055497564726,0,0.5312856027130417,1.3510146083739119,0.9780567167003478,5,100.0
11,4.98175006476524,0,0.7013445419446526,2.1470626753501763,-0.4953855003211869,5,72.10351683165538
33,3.950262996371307,0,0.9367387736056145,2.173000657345196,0.6585735986335111,1,100.0
12,4.642706317740558,0,0.5385709898528925,0.912061688366905,-0.65883617688582,5,69.29398938244397
20,4.155209055621438,0,0.46620342786236435,1.7809094438644766,-0.7915503943833047,6,79.90183397960358
34,2.8915885312436194,0,0.6543862416466419,2.0852600784408284,-0.8581355677324531,1,100.0
17,1.1590638599542782,0,0.3319541218516686,0.8500602438832943,-0.44637138441738844,1,51.322238179399456
14,3.443120284303073,1,0.4448948049068987,1.7914315711149476,-0.9889884016791584,6,89.756054127456
8,1.1468854500032846,0,0.49943561507167256,1.6571298875396265,-0.12292302292512902,6,48.47360427213505
9,4.266728701802872,1,0.7319465612824609,0.7845959836915035,-0.30955371439661583,1,72.72587955327543
13,3.701680830188357,0,0.6154179132881937,2.823566736182785,-0.6695921213242997,4,69.4832424731819
12,3.6984314116648647,1,0.8766532689549063,2.887651278712472,0.6423965651004531,1,83.8968849406167
30,2.0304288813348874,0,0.328391116281277,2.6789943182205764,-0.4866115433799083,4,99.68430320934162
